Month,Company Account,Merchant Account,Pricing Plan,Statement Number,Product/Service,Pricing Type,Statement Currency,Revenue,Costs,Margin
2025-04,OolioGroup,Bepoz_Pos_Ballarat_Yacht_Club,blend08,STM202504015133,ProcessingService,fee,AUD,0,174.42,-174.42
2025-04,OolioGroup,Bepoz_Pos_Ballarat_Yacht_Club,blend08,STM202504015133,SalesDayPayout,blend,AUD,0,40.37,-40.37
2025-04,OolioGroup,Bepoz_Pos_Beachcomber_Cafe,blend11,STM202504014994,AcquiringService,asIs,AUD,0,4.51,-4.51
2025-04,OolioGroup,Bepoz_Pos_Beachcomber_Cafe,blend11,STM202504014994,AcquiringService,blend,AUD,6134.78,185.68,5949.10
2025-04,OolioGroup,Bepoz_Pos_Beachcomber_Cafe,blend11,STM202504014994,AcquiringService,interchange,AUD,0,2140.69,-2140.69
2025-04,OolioGroup,Bepoz_Pos_Beachcomber_Cafe,blend11,STM202504014994,AcquiringService,ixMarkup,AUD,0,100.10,-100.10
2025-04,OolioGroup,Bepoz_Pos_Beachcomber_Cafe,blend11,STM202504014994,AcquiringService,schemeFee,AUD,0,1182.32,-1182.32
2025-04,OolioGroup,Bepoz_Pos_Beachcomber_Cafe,blend11,STM202504014994,NonTransactionalSchemeFee,asIs,AUD,32.20,32.20,0.00
2025-04,OolioGroup,Bepoz_Pos_Beachcomber_Cafe,blend11,STM202504014994,ProcessingService,fee,AUD,0,335.46,-335.46
2025-04,OolioGroup,Bepoz_Pos_Beachcomber_Cafe,blend11,STM202504014994,SalesDayPayout,blend,AUD,0,74.51,-74.51
2025-04,OolioGroup,Bepoz_Pos_Brunetti_Classico_Moonee_Ponds,blend11,STM202504014892,AcquiringService,asIs,AUD,0,1.00,-1.00
2025-04,OolioGroup,Bepoz_Pos_Brunetti_Classico_Moonee_Ponds,blend11,STM202504014892,AcquiringService,blend,AUD,4286.62,113.46,4173.16
2025-04,OolioGroup,Bepoz_Pos_Brunetti_Classico_Moonee_Ponds,blend11,STM202504014892,AcquiringService,interchange,AUD,0,1028.39,-1028.39
2025-04,OolioGroup,Bepoz_Pos_Brunetti_Classico_Moonee_Ponds,blend11,STM202504014892,AcquiringService,ixMarkup,AUD,0,63.47,-63.47
2025-04,OolioGroup,Bepoz_Pos_Brunetti_Classico_Moonee_Ponds,blend11,STM202504014892,AcquiringService,schemeFee,AUD,0,434.34,-434.34
2025-04,OolioGroup,Bepoz_Pos_Brunetti_Classico_Moonee_Ponds,blend11,STM202504014892,ChargebackService,ixMarkup,AUD,30.00,9.50,20.50
2025-04,OolioGroup,Bepoz_Pos_Brunetti_Classico_Moonee_Ponds,blend11,STM202504014892,NonTransactionalSchemeFee,asIs,AUD,13.43,13.43,0.00
2025-04,OolioGroup,Bepoz_Pos_Brunetti_Classico_Moonee_Ponds,blend11,STM202504014892,ProcessingService,fee,AUD,0,347.64,-347.64
2025-04,OolioGroup,Bepoz_Pos_Brunetti_Classico_Moonee_Ponds,blend11,STM202504014892,SalesDayPayout,blend,AUD,0,52.06,-52.06
2025-04,OolioGroup,Bepoz_Pos_Butchers_Block_Sydney,blend11,STM202504015020,AcquiringService,asIs,AUD,0,0.50,-0.50
2025-04,OolioGroup,Bepoz_Pos_Butchers_Block_Sydney,blend11,STM202504015020,AcquiringService,blend,AUD,2358.37,165.26,2193.11
2025-04,OolioGroup,Bepoz_Pos_Butchers_Block_Sydney,blend11,STM202504015020,AcquiringService,interchange,AUD,0,690.75,-690.75
2025-04,OolioGroup,Bepoz_Pos_Butchers_Block_Sydney,blend11,STM202504015020,AcquiringService,ixMarkup,AUD,0,36.53,-36.53
2025-04,OolioGroup,Bepoz_Pos_Butchers_Block_Sydney,blend11,STM202504015020,AcquiringService,schemeFee,AUD,0,315.77,-315.77
2025-04,OolioGroup,Bepoz_Pos_Butchers_Block_Sydney,blend11,STM202504015020,NonTransactionalSchemeFee,asIs,AUD,8.52,8.52,0.00
2025-04,OolioGroup,Bepoz_Pos_Butchers_Block_Sydney,blend11,STM202504015020,ProcessingService,fee,AUD,0,257.28,-257.28
2025-04,OolioGroup,Bepoz_Pos_Butchers_Block_Sydney,blend11,STM202504015020,SalesDayPayout,blend,AUD,0,28.65,-28.65
2025-04,OolioGroup,Bepoz_Pos_Butchers_Block_West,blend11,STM202504014983,AcquiringService,asIs,AUD,0,0.36,-0.36
2025-04,OolioGroup,Bepoz_Pos_Butchers_Block_West,blend11,STM202504014983,AcquiringService,blend,AUD,855.46,30.16,825.30
2025-04,OolioGroup,Bepoz_Pos_Butchers_Block_West,blend11,STM202504014983,AcquiringService,interchange,AUD,0,215.73,-215.73
2025-04,OolioGroup,Bepoz_Pos_Butchers_Block_West,blend11,STM202504014983,AcquiringService,ixMarkup,AUD,0,12.05,-12.05
2025-04,OolioGroup,Bepoz_Pos_Butchers_Block_West,blend11,STM202504014983,AcquiringService,schemeFee,AUD,0,103.91,-103.91
2025-04,OolioGroup,Bepoz_Pos_Butchers_Block_West,blend11,STM202504014983,NonTransactionalSchemeFee,asIs,AUD,2.46,2.46,0.00
2025-04,OolioGroup,Bepoz_Pos_Butchers_Block_West,blend11,STM202504014983,ProcessingService,fee,AUD,0,89.58,-89.58
2025-04,OolioGroup,Bepoz_Pos_Butchers_Block_West,blend11,STM202504014983,SalesDayPayout,blend,AUD,0,10.39,-10.39
2025-04,OolioGroup,Bepoz_Pos_City_Oval_Hotel,blend08,STM202504015013,AcquiringService,asIs,AUD,0,0.73,-0.73
2025-04,OolioGroup,Bepoz_Pos_City_Oval_Hotel,blend08,STM202504015013,AcquiringService,blend,AUD,2274.46,53.68,2220.78
2025-04,OolioGroup,Bepoz_Pos_City_Oval_Hotel,blend08,STM202504015013,AcquiringService,interchange,AUD,0,536.06,-536.06
2025-04,OolioGroup,Bepoz_Pos_City_Oval_Hotel,blend08,STM202504015013,AcquiringService,ixMarkup,AUD,0,37.47,-37.47
2025-04,OolioGroup,Bepoz_Pos_City_Oval_Hotel,blend08,STM202504015013,AcquiringService,schemeFee,AUD,0,175.10,-175.10
2025-04,OolioGroup,Bepoz_Pos_City_Oval_Hotel,blend08,STM202504015013,NonTransactionalSchemeFee,asIs,AUD,6.96,6.96,0.00
2025-04,OolioGroup,Bepoz_Pos_City_Oval_Hotel,blend08,STM202504015013,ProcessingService,fee,AUD,0,127.26,-127.26
2025-04,OolioGroup,Bepoz_Pos_City_Oval_Hotel,blend08,STM202504015013,SalesDayPayout,blend,AUD,0,30.49,-30.49
2025-04,OolioGroup,Bepoz_Pos_Driftwood_Cafe_Ocean_Grove,blend11,STM202504015122,AcquiringService,asIs,AUD,0,0.12,-0.12
2025-04,OolioGroup,Bepoz_Pos_Driftwood_Cafe_Ocean_Grove,blend11,STM202504015122,AcquiringService,blend,AUD,1846.43,37.08,1809.35
2025-04,OolioGroup,Bepoz_Pos_Driftwood_Cafe_Ocean_Grove,blend11,STM202504015122,AcquiringService,interchange,AUD,0,383.44,-383.44
2025-04,OolioGroup,Bepoz_Pos_Driftwood_Cafe_Ocean_Grove,blend11,STM202504015122,AcquiringService,ixMarkup,AUD,0,27.46,-27.46
2025-04,OolioGroup,Bepoz_Pos_Driftwood_Cafe_Ocean_Grove,blend11,STM202504015122,AcquiringService,schemeFee,AUD,0,134.97,-134.97
2025-04,OolioGroup,Bepoz_Pos_Driftwood_Cafe_Ocean_Grove,blend11,STM202504015122,NonTransactionalSchemeFee,asIs,AUD,6.99,6.99,0.00
2025-04,OolioGroup,Bepoz_Pos_Driftwood_Cafe_Ocean_Grove,blend11,STM202504015122,ProcessingService,fee,AUD,0,84.72,-84.72
2025-04,OolioGroup,Bepoz_Pos_Driftwood_Cafe_Ocean_Grove,blend11,STM202504015122,SalesDayPayout,blend,AUD,0,22.43,-22.43
2025-04,OolioGroup,Bepoz_Pos_Elizabeth_Town_Bakery_Cafe,blend11,STM202504015083,AcquiringService,asIs,AUD,0,0.54,-0.54
2025-04,OolioGroup,Bepoz_Pos_Elizabeth_Town_Bakery_Cafe,blend11,STM202504015083,AcquiringService,blend,AUD,3957.95,20.40,3937.55
2025-04,OolioGroup,Bepoz_Pos_Elizabeth_Town_Bakery_Cafe,blend11,STM202504015083,AcquiringService,interchange,AUD,0,835.95,-835.95
2025-04,OolioGroup,Bepoz_Pos_Elizabeth_Town_Bakery_Cafe,blend11,STM202504015083,AcquiringService,ixMarkup,AUD,0,48.86,-48.86
2025-04,OolioGroup,Bepoz_Pos_Elizabeth_Town_Bakery_Cafe,blend11,STM202504015083,AcquiringService,schemeFee,AUD,0,391.62,-391.62
2025-04,OolioGroup,Bepoz_Pos_Elizabeth_Town_Bakery_Cafe,blend11,STM202504015083,NonTransactionalSchemeFee,asIs,AUD,9.51,9.51,0.00
2025-04,OolioGroup,Bepoz_Pos_Elizabeth_Town_Bakery_Cafe,blend11,STM202504015083,ProcessingService,fee,AUD,0,366.42,-366.42
2025-04,OolioGroup,Bepoz_Pos_Elizabeth_Town_Bakery_Cafe,blend11,STM202504015083,SalesDayPayout,blend,AUD,0,48.07,-48.07
2025-04,OolioGroup,Bepoz_Pos_Essen_Food_And_Wine,blend08,STM202504014925,AcquiringService,asIs,AUD,0,0.04,-0.04
2025-04,OolioGroup,Bepoz_Pos_Essen_Food_And_Wine,blend08,STM202504014925,AcquiringService,blend,AUD,1270.73,23.15,1247.58
2025-04,OolioGroup,Bepoz_Pos_Essen_Food_And_Wine,blend08,STM202504014925,AcquiringService,interchange,AUD,0,256.09,-256.09
2025-04,OolioGroup,Bepoz_Pos_Essen_Food_And_Wine,blend08,STM202504014925,AcquiringService,ixMarkup,AUD,0,17.10,-17.10
2025-04,OolioGroup,Bepoz_Pos_Essen_Food_And_Wine,blend08,STM202504014925,AcquiringService,schemeFee,AUD,0,100.69,-100.69
2025-04,OolioGroup,Bepoz_Pos_Essen_Food_And_Wine,blend08,STM202504014925,NonTransactionalSchemeFee,asIs,AUD,4.23,4.23,0.00
2025-04,OolioGroup,Bepoz_Pos_Essen_Food_And_Wine,blend08,STM202504014925,ProcessingService,fee,AUD,0,76.62,-76.62
2025-04,OolioGroup,Bepoz_Pos_Essen_Food_And_Wine,blend08,STM202504014925,SalesDayPayout,blend,AUD,0,17.03,-17.03
2025-04,OolioGroup,Bepoz_Pos_Flour,blend11,STM202504014908,AcquiringService,asIs,AUD,0,1.08,-1.08
2025-04,OolioGroup,Bepoz_Pos_Flour,blend11,STM202504014908,AcquiringService,blend,AUD,6597.31,360.57,6236.74
2025-04,OolioGroup,Bepoz_Pos_Flour,blend11,STM202504014908,AcquiringService,interchange,AUD,0,1605.27,-1605.27
2025-04,OolioGroup,Bepoz_Pos_Flour,blend11,STM202504014908,AcquiringService,ixMarkup,AUD,0,112.73,-112.73
2025-04,OolioGroup,Bepoz_Pos_Flour,blend11,STM202504014908,AcquiringService,schemeFee,AUD,0,647.17,-647.17
2025-04,OolioGroup,Bepoz_Pos_Flour,blend11,STM202504014908,NonTransactionalSchemeFee,asIs,AUD,21.23,21.23,0.00
2025-04,OolioGroup,Bepoz_Pos_Flour,blend11,STM202504014908,ProcessingService,fee,AUD,0,473.28,-473.28
2025-04,OolioGroup,Bepoz_Pos_Flour,blend11,STM202504014908,SalesDayPayout,blend,AUD,0,80.13,-80.13
2025-04,OolioGroup,Bepoz_Pos_Gun_Cotton_Coffee_Roastery,blend11,STM202504015088,AcquiringService,asIs,AUD,0,0.87,-0.87
2025-04,OolioGroup,Bepoz_Pos_Gun_Cotton_Coffee_Roastery,blend11,STM202504015088,AcquiringService,blend,AUD,4432.80,67.95,4364.85
2025-04,OolioGroup,Bepoz_Pos_Gun_Cotton_Coffee_Roastery,blend11,STM202504015088,AcquiringService,interchange,AUD,0,906.03,-906.03
2025-04,OolioGroup,Bepoz_Pos_Gun_Cotton_Coffee_Roastery,blend11,STM202504015088,AcquiringService,ixMarkup,AUD,0,62.66,-62.66
2025-04,OolioGroup,Bepoz_Pos_Gun_Cotton_Coffee_Roastery,blend11,STM202504015088,AcquiringService,schemeFee,AUD,0,352.31,-352.31
2025-04,OolioGroup,Bepoz_Pos_Gun_Cotton_Coffee_Roastery,blend11,STM202504015088,NonTransactionalSchemeFee,asIs,AUD,12.16,12.16,0.00
2025-04,OolioGroup,Bepoz_Pos_Gun_Cotton_Coffee_Roastery,blend11,STM202504015088,ProcessingService,fee,AUD,0,250.41,-250.41
2025-04,OolioGroup,Bepoz_Pos_Gun_Cotton_Coffee_Roastery,blend11,STM202504015088,SalesDayPayout,blend,AUD,0,53.84,-53.84
2025-04,OolioGroup,Bepoz_Pos_Hemingways_Manly,blend11,STM202504014980,AcquiringService,asIs,AUD,0,0.43,-0.43
2025-04,OolioGroup,Bepoz_Pos_Hemingways_Manly,blend11,STM202504014980,AcquiringService,blend,AUD,1520.51,191.05,1329.46
2025-04,OolioGroup,Bepoz_Pos_Hemingways_Manly,blend11,STM202504014980,AcquiringService,interchange,AUD,0,526.25,-526.25
2025-04,OolioGroup,Bepoz_Pos_Hemingways_Manly,blend11,STM202504014980,AcquiringService,ixMarkup,AUD,0,27.22,-27.22
2025-04,OolioGroup,Bepoz_Pos_Hemingways_Manly,blend11,STM202504014980,AcquiringService,schemeFee,AUD,0,201.01,-201.01
2025-04,OolioGroup,Bepoz_Pos_Hemingways_Manly,blend11,STM202504014980,NonTransactionalSchemeFee,asIs,AUD,7.21,7.21,0.00
2025-04,OolioGroup,Bepoz_Pos_Hemingways_Manly,blend11,STM202504014980,ProcessingService,fee,AUD,0,26.58,-26.58
2025-04,OolioGroup,Bepoz_Pos_Hemingways_Manly,blend11,STM202504014980,SalesDayPayout,blend,AUD,0,18.47,-18.47
2025-04,OolioGroup,Bepoz_Pos_K_And_Gz,blend11,STM202504014993,AcquiringService,asIs,AUD,0,0.44,-0.44
2025-04,OolioGroup,Bepoz_Pos_K_And_Gz,blend11,STM202504014993,AcquiringService,blend,AUD,3401.40,23.74,3377.66
2025-04,OolioGroup,Bepoz_Pos_K_And_Gz,blend11,STM202504014993,AcquiringService,interchange,AUD,0,624.25,-624.25
2025-04,OolioGroup,Bepoz_Pos_K_And_Gz,blend11,STM202504014993,AcquiringService,ixMarkup,AUD,0,40.58,-40.58
2025-04,OolioGroup,Bepoz_Pos_K_And_Gz,blend11,STM202504014993,AcquiringService,schemeFee,AUD,0,278.59,-278.59
2025-04,OolioGroup,Bepoz_Pos_K_And_Gz,blend11,STM202504014993,NonTransactionalSchemeFee,asIs,AUD,9.29,9.29,0.00
2025-04,OolioGroup,Bepoz_Pos_K_And_Gz,blend11,STM202504014993,ProcessingService,fee,AUD,0,297.39,-297.39
2025-04,OolioGroup,Bepoz_Pos_K_And_Gz,blend11,STM202504014993,SalesDayPayout,blend,AUD,0,41.31,-41.31
2025-04,OolioGroup,Bepoz_Pos_Kickin_Inn_Charlestown,blend11,STM202504015187,AcquiringService,asIs,AUD,0,0.18,-0.18
2025-04,OolioGroup,Bepoz_Pos_Kickin_Inn_Charlestown,blend11,STM202504015187,AcquiringService,blend,AUD,1628.08,41.18,1586.90
2025-04,OolioGroup,Bepoz_Pos_Kickin_Inn_Charlestown,blend11,STM202504015187,AcquiringService,interchange,AUD,0,213.14,-213.14
2025-04,OolioGroup,Bepoz_Pos_Kickin_Inn_Charlestown,blend11,STM202504015187,AcquiringService,ixMarkup,AUD,0,26.30,-26.30
2025-04,OolioGroup,Bepoz_Pos_Kickin_Inn_Charlestown,blend11,STM202504015187,AcquiringService,schemeFee,AUD,0,69.96,-69.96
2025-04,OolioGroup,Bepoz_Pos_Kickin_Inn_Charlestown,blend11,STM202504015187,NonTransactionalSchemeFee,asIs,AUD,5.59,5.59,0.00
2025-04,OolioGroup,Bepoz_Pos_Kickin_Inn_Charlestown,blend11,STM202504015187,ProcessingService,fee,AUD,0,18.15,-18.15
2025-04,OolioGroup,Bepoz_Pos_Kickin_Inn_Charlestown,blend11,STM202504015187,SalesDayPayout,blend,AUD,0,19.77,-19.77
2025-04,OolioGroup,Bepoz_Pos_Kickin_Inn_Woden,blend11,STM202504015112,AcquiringService,asIs,AUD,0,0.38,-0.38
2025-04,OolioGroup,Bepoz_Pos_Kickin_Inn_Woden,blend11,STM202504015112,AcquiringService,blend,AUD,1670.74,46.16,1624.58
2025-04,OolioGroup,Bepoz_Pos_Kickin_Inn_Woden,blend11,STM202504015112,AcquiringService,interchange,AUD,0,264.00,-264.00
2025-04,OolioGroup,Bepoz_Pos_Kickin_Inn_Woden,blend11,STM202504015112,AcquiringService,ixMarkup,AUD,0,25.63,-25.63
2025-04,OolioGroup,Bepoz_Pos_Kickin_Inn_Woden,blend11,STM202504015112,AcquiringService,schemeFee,AUD,0,88.26,-88.26
2025-04,OolioGroup,Bepoz_Pos_Kickin_Inn_Woden,blend11,STM202504015112,NonTransactionalSchemeFee,asIs,AUD,4.36,4.36,0.00
2025-04,OolioGroup,Bepoz_Pos_Kickin_Inn_Woden,blend11,STM202504015112,ProcessingService,fee,AUD,0,17.46,-17.46
2025-04,OolioGroup,Bepoz_Pos_Kickin_Inn_Woden,blend11,STM202504015112,SalesDayPayout,blend,AUD,0,20.29,-20.29
2025-04,OolioGroup,Bepoz_Pos_Mr_Grazier,blend11,STM202504014934,AcquiringService,asIs,AUD,0,0.46,-0.46
2025-04,OolioGroup,Bepoz_Pos_Mr_Grazier,blend11,STM202504014934,AcquiringService,blend,AUD,2835.88,103.77,2732.11
2025-04,OolioGroup,Bepoz_Pos_Mr_Grazier,blend11,STM202504014934,AcquiringService,interchange,AUD,0,991.81,-991.81
2025-04,OolioGroup,Bepoz_Pos_Mr_Grazier,blend11,STM202504014934,AcquiringService,ixMarkup,AUD,0,51.94,-51.94
2025-04,OolioGroup,Bepoz_Pos_Mr_Grazier,blend11,STM202504014934,AcquiringService,schemeFee,AUD,0,409.74,-409.74
2025-04,OolioGroup,Bepoz_Pos_Mr_Grazier,blend11,STM202504014934,NonTransactionalSchemeFee,asIs,AUD,18.35,18.35,0.00
2025-04,OolioGroup,Bepoz_Pos_Mr_Grazier,blend11,STM202504014934,ProcessingService,fee,AUD,0,448.74,-448.74
2025-04,OolioGroup,Bepoz_Pos_Mr_Grazier,blend11,STM202504014934,SalesDayPayout,blend,AUD,0,34.45,-34.45
2025-04,OolioGroup,Bepoz_Pos_Nonnas_Pizzeria_And_Cucina,blend11,STM202504015058,AcquiringService,asIs,AUD,0,0.83,-0.83
2025-04,OolioGroup,Bepoz_Pos_Nonnas_Pizzeria_And_Cucina,blend11,STM202504015058,AcquiringService,blend,AUD,2384.94,32.30,2352.64
2025-04,OolioGroup,Bepoz_Pos_Nonnas_Pizzeria_And_Cucina,blend11,STM202504015058,AcquiringService,interchange,AUD,0,633.58,-633.58
2025-04,OolioGroup,Bepoz_Pos_Nonnas_Pizzeria_And_Cucina,blend11,STM202504015058,AcquiringService,ixMarkup,AUD,0,43.29,-43.29
2025-04,OolioGroup,Bepoz_Pos_Nonnas_Pizzeria_And_Cucina,blend11,STM202504015058,AcquiringService,schemeFee,AUD,0,224.72,-224.72
2025-04,OolioGroup,Bepoz_Pos_Nonnas_Pizzeria_And_Cucina,blend11,STM202504015058,NonTransactionalSchemeFee,asIs,AUD,7.94,7.94,0.00
2025-04,OolioGroup,Bepoz_Pos_Nonnas_Pizzeria_And_Cucina,blend11,STM202504015058,ProcessingService,fee,AUD,0,45.69,-45.69
2025-04,OolioGroup,Bepoz_Pos_Nonnas_Pizzeria_And_Cucina,blend11,STM202504015058,SalesDayPayout,blend,AUD,0,28.97,-28.97
2025-04,OolioGroup,Bepoz_Pos_Osteria_20,blend11,STM202504015126,AcquiringService,asIs,AUD,0,0.76,-0.76
2025-04,OolioGroup,Bepoz_Pos_Osteria_20,blend11,STM202504015126,AcquiringService,blend,AUD,1985.52,191.86,1793.66
2025-04,OolioGroup,Bepoz_Pos_Osteria_20,blend11,STM202504015126,AcquiringService,interchange,AUD,0,496.32,-496.32
2025-04,OolioGroup,Bepoz_Pos_Osteria_20,blend11,STM202504015126,AcquiringService,ixMarkup,AUD,0,32.56,-32.56
2025-04,OolioGroup,Bepoz_Pos_Osteria_20,blend11,STM202504015126,AcquiringService,schemeFee,AUD,0,111.98,-111.98
2025-04,OolioGroup,Bepoz_Pos_Osteria_20,blend11,STM202504015126,NonTransactionalSchemeFee,asIs,AUD,8.34,8.34,0.00
2025-04,OolioGroup,Bepoz_Pos_Osteria_20,blend11,STM202504015126,ProcessingService,fee,AUD,0,28.62,-28.62
2025-04,OolioGroup,Bepoz_Pos_Osteria_20,blend11,STM202504015126,SalesDayPayout,blend,AUD,0,24.12,-24.12
2025-04,OolioGroup,Bepoz_Pos_Palazzo_Pizzeria_Ristorante,blend11,STM202504014832,AcquiringService,blend,AUD,1269.13,18.74,1250.39
2025-04,OolioGroup,Bepoz_Pos_Palazzo_Pizzeria_Ristorante,blend11,STM202504014832,AcquiringService,interchange,AUD,0,272.39,-272.39
2025-04,OolioGroup,Bepoz_Pos_Palazzo_Pizzeria_Ristorante,blend11,STM202504014832,AcquiringService,ixMarkup,AUD,0,20.98,-20.98
2025-04,OolioGroup,Bepoz_Pos_Palazzo_Pizzeria_Ristorante,blend11,STM202504014832,AcquiringService,schemeFee,AUD,0,73.92,-73.92
2025-04,OolioGroup,Bepoz_Pos_Palazzo_Pizzeria_Ristorante,blend11,STM202504014832,NonTransactionalSchemeFee,asIs,AUD,4.20,4.20,0.00
2025-04,OolioGroup,Bepoz_Pos_Palazzo_Pizzeria_Ristorante,blend11,STM202504014832,ProcessingService,fee,AUD,0,25.32,-25.32
2025-04,OolioGroup,Bepoz_Pos_Palazzo_Pizzeria_Ristorante,blend11,STM202504014832,SalesDayPayout,blend,AUD,0,15.41,-15.41
2025-04,OolioGroup,Bepoz_Pos_Papa_Gedes,blend11,STM202504015060,AcquiringService,asIs,AUD,0,0.24,-0.24
2025-04,OolioGroup,Bepoz_Pos_Papa_Gedes,blend11,STM202504015060,AcquiringService,blend,AUD,1142.39,121.49,1020.90
2025-04,OolioGroup,Bepoz_Pos_Papa_Gedes,blend11,STM202504015060,AcquiringService,interchange,AUD,0,278.18,-278.18
2025-04,OolioGroup,Bepoz_Pos_Papa_Gedes,blend11,STM202504015060,AcquiringService,ixMarkup,AUD,0,18.58,-18.58
2025-04,OolioGroup,Bepoz_Pos_Papa_Gedes,blend11,STM202504015060,AcquiringService,schemeFee,AUD,0,122.13,-122.13
2025-04,OolioGroup,Bepoz_Pos_Papa_Gedes,blend11,STM202504015060,NonTransactionalSchemeFee,asIs,AUD,4.01,4.01,0.00
2025-04,OolioGroup,Bepoz_Pos_Papa_Gedes,blend11,STM202504015060,ProcessingService,fee,AUD,0,31.59,-31.59
2025-04,OolioGroup,Bepoz_Pos_Papa_Gedes,blend11,STM202504015060,SalesDayPayout,blend,AUD,0,13.88,-13.88
2025-04,OolioGroup,Bepoz_Pos_Railway_Tavern_Northampton,blend11,STM202504015118,NonTransactionalSchemeFee,asIs,AUD,2.22,2.22,0.00
2025-04,OolioGroup,Bepoz_Pos_Rezz,blend11,STM202504014961,AcquiringService,blend,AUD,732.04,12.65,719.39
2025-04,OolioGroup,Bepoz_Pos_Rezz,blend11,STM202504014961,AcquiringService,interchange,AUD,0,143.69,-143.69
2025-04,OolioGroup,Bepoz_Pos_Rezz,blend11,STM202504014961,AcquiringService,ixMarkup,AUD,0,11.27,-11.27
2025-04,OolioGroup,Bepoz_Pos_Rezz,blend11,STM202504014961,AcquiringService,schemeFee,AUD,0,37.64,-37.64
2025-04,OolioGroup,Bepoz_Pos_Rezz,blend11,STM202504014961,NonTransactionalSchemeFee,asIs,AUD,2.33,2.33,0.00
2025-04,OolioGroup,Bepoz_Pos_Rezz,blend11,STM202504014961,ProcessingService,fee,AUD,0,18.12,-18.12
2025-04,OolioGroup,Bepoz_Pos_Rezz,blend11,STM202504014961,SalesDayPayout,blend,AUD,0,8.89,-8.89
2025-04,OolioGroup,Bepoz_Pos_Riverlea_Estate,blend11,STM202504014937,AcquiringService,asIs,AUD,0,0.24,-0.24
2025-04,OolioGroup,Bepoz_Pos_Riverlea_Estate,blend11,STM202504014937,AcquiringService,blend,AUD,2116.71,516.76,1599.95
2025-04,OolioGroup,Bepoz_Pos_Riverlea_Estate,blend11,STM202504014937,AcquiringService,interchange,AUD,0,477.60,-477.60
2025-04,OolioGroup,Bepoz_Pos_Riverlea_Estate,blend11,STM202504014937,AcquiringService,ixMarkup,AUD,0,31.07,-31.07
2025-04,OolioGroup,Bepoz_Pos_Riverlea_Estate,blend11,STM202504014937,AcquiringService,schemeFee,AUD,0,95.73,-95.73
2025-04,OolioGroup,Bepoz_Pos_Riverlea_Estate,blend11,STM202504014937,NonTransactionalSchemeFee,asIs,AUD,8.19,8.19,0.00
2025-04,OolioGroup,Bepoz_Pos_Riverlea_Estate,blend11,STM202504014937,ProcessingService,fee,AUD,0,23.46,-23.46
2025-04,OolioGroup,Bepoz_Pos_Riverlea_Estate,blend11,STM202504014937,SalesDayPayout,blend,AUD,0,25.71,-25.71
2025-04,OolioGroup,Bepoz_Pos_Sassy_Mamma,blend11,STM202504014928,AcquiringService,asIs,AUD,0,0.56,-0.56
2025-04,OolioGroup,Bepoz_Pos_Sassy_Mamma,blend11,STM202504014928,AcquiringService,blend,AUD,1040.32,14.78,1025.54
2025-04,OolioGroup,Bepoz_Pos_Sassy_Mamma,blend11,STM202504014928,AcquiringService,interchange,AUD,0,222.40,-222.40
2025-04,OolioGroup,Bepoz_Pos_Sassy_Mamma,blend11,STM202504014928,AcquiringService,ixMarkup,AUD,0,17.13,-17.13
2025-04,OolioGroup,Bepoz_Pos_Sassy_Mamma,blend11,STM202504014928,AcquiringService,schemeFee,AUD,0,113.01,-113.01
2025-04,OolioGroup,Bepoz_Pos_Sassy_Mamma,blend11,STM202504014928,NonTransactionalSchemeFee,asIs,AUD,2.27,2.27,0.00
2025-04,OolioGroup,Bepoz_Pos_Sassy_Mamma,blend11,STM202504014928,ProcessingService,fee,AUD,0,76.50,-76.50
2025-04,OolioGroup,Bepoz_Pos_Sassy_Mamma,blend11,STM202504014928,SalesDayPayout,blend,AUD,0,12.64,-12.64
2025-04,OolioGroup,Bepoz_Pos_Snow_Goose_Hotel,blend11,STM202504015178,AcquiringService,asIs,AUD,0,0.81,-0.81
2025-04,OolioGroup,Bepoz_Pos_Snow_Goose_Hotel,blend11,STM202504015178,AcquiringService,blend,AUD,3255.17,0.00,3255.17
2025-04,OolioGroup,Bepoz_Pos_Snow_Goose_Hotel,blend11,STM202504015178,AcquiringService,interchange,AUD,0,565.03,-565.03
2025-04,OolioGroup,Bepoz_Pos_Snow_Goose_Hotel,blend11,STM202504015178,AcquiringService,ixMarkup,AUD,0,39.47,-39.47
2025-04,OolioGroup,Bepoz_Pos_Snow_Goose_Hotel,blend11,STM202504015178,AcquiringService,schemeFee,AUD,0,216.13,-216.13
2025-04,OolioGroup,Bepoz_Pos_Snow_Goose_Hotel,blend11,STM202504015178,NonTransactionalSchemeFee,asIs,AUD,6.30,6.30,0.00
2025-04,OolioGroup,Bepoz_Pos_Snow_Goose_Hotel,blend11,STM202504015178,ProcessingService,fee,AUD,0,211.14,-211.14
2025-04,OolioGroup,Bepoz_Pos_Snow_Goose_Hotel,blend11,STM202504015178,SalesDayPayout,blend,AUD,0,39.54,-39.54
2025-04,OolioGroup,Bepoz_Pos_Star_Hotel_Bright,blend08,STM202504015049,AcquiringService,asIs,AUD,0,0.46,-0.46
2025-04,OolioGroup,Bepoz_Pos_Star_Hotel_Bright,blend08,STM202504015049,AcquiringService,blend,AUD,4335.16,98.67,4236.49
2025-04,OolioGroup,Bepoz_Pos_Star_Hotel_Bright,blend08,STM202504015049,AcquiringService,interchange,AUD,0,1040.31,-1040.31
